Unnamed: 0,rank,disr,diss,dior,dios,diar,tots,rank.1,disr.1,diss.1,dior.1,dios.1,diar.1,tots.1,label
0,485.10526315789474,0.1052631578947368,0.0,11.526315789473683,2.8421052631578947,0.2631578947368421,2.8421052631578947,183.77579780713543,0.3153017676423057,0.0,5.13558847707329,1.302269723501448,0.5619514869490164,1.302269723501448,0.0
1,468.1,0.0,0.0,5.05,1.4,0.0,1.4,168.87270197898837,0.0,0.0,3.2359005904970175,0.5982430416161189,0.0,0.5982430416161189,0.0
2,462.85,0.0,0.0,4.5,1.1,0.0,1.1,168.3737306051474,0.0,0.0,3.605551275463989,0.7880689256524124,0.0,0.7880689256524124,0.0
3,462.3809523809524,0.0,0.0,3.952380952380953,1.3333333333333333,0.0,1.3333333333333333,159.12651450668938,0.0,0.0,2.7654328861172983,0.7958224257542214,0.0,0.7958224257542214,0.0
4,452.5,0.0,0.0,0.75,0.8,0.0,0.8,157.9548569753563,0.0,0.0,1.2513150976809202,0.5231483637805969,0.0,0.5231483637805969,0.0
5,450.7,0.0,0.0,1.95,0.65,0.0,0.65,157.04344018539317,0.0,0.0,1.8771478925557028,0.4893604849295929,0.0,0.4893604849295929,0.0
6,440.3157894736842,0.0,0.0,4.157894736842105,1.263157894736842,0.0,1.263157894736842,154.0995539079198,0.0,0.0,2.2425966570210236,0.8719139396343282,0.0,0.8719139396343282,0.0
7,443.05,0.0,0.0,2.4,0.95,0.0,0.95,149.1574494849054,0.0,0.0,1.635140425323255,0.7591546545162482,0.0,0.7591546545162482,0.0
8,437.5263157894737,0.0,0.0,0.7894736842105263,0.631578947368421,0.0,0.631578947368421,150.94309760121624,0.0,0.0,0.9176629354822468,0.495594627783352,0.0,0.495594627783352,0.0
9,443.45,0.0,0.0,0.6,0.75,0.0,0.75,148.18213366273986,0.0,0.0,0.99472291830968,0.4442616583193193,0.0,0.4442616583193193,0.0
10,423.3157894736842,0.0,0.0,0.7894736842105263,0.5789473684210527,0.0,0.5789473684210527,124.02690238258748,0.0,0.0,0.9763280054720368,0.5072572735017882,0.0,0.5072572735017882,0.0
11,443.2,0.0,0.0,0.6,0.65,0.0,0.65,148.27272169890185,0.0,0.0,0.7539370349250518,0.4893604849295929,0.0,0.4893604849295929,0.0
12,435.0,0.0,0.0,1.4705882352941178,0.5294117647058824,0.0,0.5294117647058824,124.17980914786428,0.0,0.0,1.280510008689093,0.5144957554275265,0.0,0.5144957554275265,0.0
13,422.89473684210526,0.0,0.0,2.0526315789473686,0.7894736842105263,0.0,0.7894736842105263,123.5245790821685,0.0,0.0,1.1290942392774796,0.787326514818136,0.0,0.787326514818136,0.0
14,441.45,0.0,0.0,2.25,1.2,0.0,1.2,145.6757303776186,0.0,0.0,1.51744244666721,0.6155870112510924,0.0,0.6155870112510924,0.0
15,430.55555555555554,0.0,0.0,2.2222222222222223,0.9444444444444444,0.0,0.9444444444444444,118.50253023966458,0.0,0.0,1.516790557318723,0.7253576985527025,0.0,0.7253576985527025,0.0
16,440.05,0.0,0.0,2.15,1.1,0.0,1.1,145.95654544382288,0.0,0.0,1.4244112357114616,0.8522416262267904,0.0,0.8522416262267904,0.0
17,437.8,0.0,0.0,0.7,0.5,0.0,0.5,141.64247058592352,0.0,0.0,0.8645047258706176,0.512989176042577,0.0,0.512989176042577,0.0
18,409.1111111111111,0.0,0.0,0.5555555555555556,0.8333333333333334,0.0,0.8333333333333334,111.077020914154,0.0,0.0,0.7047921864945655,0.5144957554275265,0.0,0.5144957554275265,0.0
19,429.8095238095238,0.0,0.0,0.6190476190476191,0.4761904761904761,0.0,0.4761904761904761,142.11355285391292,0.0,0.0,0.8646496675642961,0.511766315719159,0.0,0.511766315719159,0.0
20,446.6315789473685,0.0,0.0,0.631578947368421,0.4210526315789473,0.0,0.4210526315789473,138.231774175885,0.0,0.0,1.0116282977781397,0.5072572735017882,0.0,0.5072572735017882,0.0
21,433.05263157894734,0.0,0.0,0.4736842105263157,0.6842105263157895,0.0,0.6842105263157895,143.2020614703459,0.0,0.0,0.6117752903214982,0.6710382982072027,0.0,0.6710382982072027,0.0
22,437.25,0.0,0.0,0.55,0.6,0.0,0.6,140.31013580823844,0.0,0.0,1.1909748329127607,0.5026246899500346,0.0,0.5026246899500346,0.0
23,437.0,0.0,0.0,0.5,0.55,0.0,0.55,140.34356340592782,0.0,0.0,0.8885233166386386,0.5104177855340405,0.0,0.5104177855340405,0.0
24,426.10526315789474,0.0,0.0,0.4210526315789473,0.3157894736842105,0.0,0.3157894736842105,135.57855235858335,0.0,0.0,0.837707816583391,0.4775669329409192,0.0,0.4775669329409192,0.0
25,437.6,0.0,0.0,0.65,0.5,0.0,0.5,141.17305542824866,0.0,0.0,1.1367080817685316,0.6069769786668839,0.0,0.6069769786668839,0.0
26,437.1,0.0,0.0,1.55,0.8,0.0,0.8,141.10686506481906,0.0,0.0,1.234376040972246,0.4103913408340616,0.0,0.4103913408340616,0.0
27,418.89473684210526,0.0,0.0,1.1578947368421053,0.631578947368421,0.3684210526315789,1.2105263157894737,120.51182271961817,0.0,0.0,1.11868761873192,0.5972647203701474,0.9551338658818384,0.7873265148181359,0.0
28,435.9,0.0,0.0,0.7,0.65,1.0,1.05,140.8705639566822,0.0,0.0,0.8013147091860319,0.4893604849295928,1.4509525002200232,0.7591546545162482,0.0
29,435.75,0.0,0.0,1.9,1.0,0.05,1.05,140.78085807381626,0.0,0.0,1.8324559303956276,0.4588314677411235,0.2236067977499789,0.5104177855340406,0.0
30,438.3157894736842,0.0,0.0,1.736842105263158,0.7894736842105263,0.0,0.7894736842105263,144.00773614697036,0.0,0.0,1.4848159355870003,0.4188539082916955,0.0,0.4188539082916955,0.0
31,431.4736842105263,0.0,0.0,1.631578947368421,0.7894736842105263,0.0,0.7894736842105263,143.29703742810776,0.0,0.0,1.300022491933183,0.787326514818136,0.0,0.787326514818136,0.0
32,421.5,0.0,0.0,1.6666666666666667,0.8888888888888888,0.0,0.8888888888888888,138.25775161759626,0.0,0.0,1.2833778958394957,0.6763995415945231,0.0,0.6763995415945231,0.0
33,426.3157894736842,0.0,0.0,1.5263157894736843,0.7894736842105263,0.0,0.7894736842105263,136.36961727092984,0.0,0.0,1.0202625507753482,0.7132825035177586,0.0,0.7132825035177586,0.0
34,423.55,0.0,0.0,1.05,0.85,0.0,0.85,145.02285663773287,0.0,0.0,0.9445132413883326,0.7451598203705947,0.0,0.7451598203705947,0.0
35,435.8,0.0,0.0,0.45,0.5,0.0,0.5,140.4847247736808,0.0,0.0,0.6863327411532597,0.512989176042577,0.0,0.512989176042577,0.0
36,439.1904761904762,0.0,0.0,0.3809523809523809,0.4761904761904761,0.0,0.4761904761904761,137.88459632882095,0.0,0.0,0.6690433824641325,0.511766315719159,0.0,0.511766315719159,0.0
37,436.0,0.0,0.0,0.6,0.5,0.0,0.5,139.55116020939946,0.0,0.0,0.99472291830968,0.512989176042577,0.0,0.512989176042577,0.0
